processed 0 flows
Cluster 12 is anomaly with the nodes:
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '33672', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:15'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '37542', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '37544', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:22'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38240', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38250', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38238', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38242', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38236', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38252', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38246', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38248', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38258', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38254', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38244', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38270', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38264', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38262', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38266', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38272', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38268', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38274', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38278', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38276', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38280', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38284', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38288', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38286', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38290', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38296', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38294', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38292', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38298', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38302', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38304', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38306', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38310', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38322', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38318', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38314', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38308', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38312', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
found (amount) anomaly in node: {'side': 'Client', 'amount': 7, 'length': 0.0, 'time_delta': 0.0, 'min_packet_length': 0.0, 'max_packet_length': 0.0, 'mean_packet_length': 0.0, 'FIN_count': 0, 'SYN_count': 0, 'RST_count': 0, 'PSH_count': 1, 'ACK_count': 0, 'URG_count': 0, 'anomaly_score_history': [], 'cluster': 12, 'printed': False, 'pred': True, 'label': True, 'cluster_pred': True, 'ann_pred': False, 'ip': '172.16.0.1', 'port': '38320', 'flows': 1, 'color': 'lightgreen', 'packet_index': '5/7/2017 10:26'}
